customer_tweet_id,customer_text,customer_author_id,tweet_id,author_id,inbound,created_at,brand_response_text,response_tweet_id,in_response_to_tweet_id,tweet_id_str,intent_label,action_label
1062375, if i purchase a 2nd hand ipod classic 6 gen will it sync with the latest version of itunes?,370845,1062374,AppleSupport,False,Sat Oct 14 22:03:55 +0000 2017,@370845 We'd like to help. Everything with syncing should work as expected.,,1062375.0,1062374,,
1202871,@115858 The worst thing that would ever happen to an iPhone 7 is the iOS 11.0.3 update! #iOS11 #Bugs #Lag Thank You,375955,1202870,AppleSupport,False,Wed Oct 25 13:37:39 +0000 2017,@375955 We want to help. Send us a DM letting us know more about what's going on. https://t.co/GDrqU22YpT,,1202871.0,1202870,,
2424397,Thanks. I'm trying to connect standard 3.5 mm headphones. I checked for debris but all I can really see is the LED light which I assume is  supposed to be in there? I don't really want to push harder in case I break something.,491121,2424399,AppleSupport,False,Tue Nov 14 19:43:30 +0000 2017,"@491121 Got it, thanks. We don't want you to apply unnecessary force. Do the headphones connect to other devices with no issue? Also, DM a photo of what the headphone jack looks like when you attempt to connect. Use the link below: https://t.co/GDrqU22YpT",2424400,2424397.0,2424399,,
1640766,Can anyone explain why iOS is trying to autocorrect “I️” to some weird combo of unsupported emoji? Bug? https://t.co/QneaHqveyl,501607,1640765,AppleSupport,False,Sun Nov 05 23:54:26 +0000 2017,@501607 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1640766.0,1640765,,
2000397,I updated my phone and still seeing boxes for Why  ?,591489,2000396,AppleSupport,False,Thu Nov 02 23:55:27 +0000 2017,"@591489 We'd like to help with the problem you're having with text. Please send us a DM, and we'll look into this with you. https://t.co/GDrqU22YpT",,2000397.0,2000396,,
629782,WiFi always comes on when I️ turn it off. Brightness won’t stay the same I️ can’t type the letter I️. @115858 get your shit together.,269201,629781,AppleSupport,False,Wed Nov 22 15:30:00 +0000 2017,@269201 We can help with all of these things. Please send us a DM and tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT,,629782.0,629781,,
489689,Thanks! I'm trying to update in my phone connected to wifi and it keeps saying error.,231631,489691,AppleSupport,False,Fri Dec 01 17:31:40 +0000 2017,@231631 Thank you. Does this happen on multiple Wi-Fi networks? How much space is available on the device (Settings &gt; General &gt; About)? Is the error coming up when attempting to download the update or install the update? Respond in DM. We'll continue there. https://t.co/GDrqU22YpT,,489689.0,489691,,
334121,my Apple Music app will not work what’s so ever. Wtf do I do???,195604,334120,AppleSupport,False,Sat Oct 07 20:07:00 +0000 2017,@195604 Let's take a look at this together. What happens when you launch the Music app?,,334121.0,334120,,
961732,https://t.co/pNuOwKhXpa,348210,961731,AppleSupport,False,Sun Oct 22 03:06:00 +0000 2017,"@348210 If you are having this issue with images, reach out to our Photos team here: https://t.co/IBIY3vMgPj",,961732.0,961731,,
1217594,since the latest iOS update my phone freezes constantly it turns off and the battery life is even poorer than normal,405711,1217592,AppleSupport,False,Wed Oct 25 14:20:30 +0000 2017,@405711 We want your update to go smoothly. Please let us know which version of iOS 11 you have installed and which iPhone you carry.,1217593,1217594.0,1217592,,
2117326,"Sooo about this ""this accessory may not be supported"" message I've been getting over the last 2-3 days no matter which charger I use @AppleSupport",624065,2117325,AppleSupport,False,Wed Nov 08 14:06:17 +0000 2017,@624065 We'd like to help. Which device are you having this issue with? Let us know in DM. https://t.co/GDrqU22YpT,,2117326.0,2117325,,
1677112,@115858 yo FaceTime is messed up,510145,1677111,AppleSupport,False,Mon Nov 06 14:44:37 +0000 2017,@510145 We're here to help. Send us a DM and we'll take a look at this together. https://t.co/GDrqU22YpT,,1677112.0,1677111,,
50850,"Dear @115858, since the latest iOS update, my phone is crap. Apps are slow, I can’t see half my photos, plus battery drains fast. Fix it! 😡😡😡",127413,50849,AppleSupport,False,Wed Nov 01 17:50:30 +0000 2017,@127413 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,50850.0,50849,,
957223,iOS 11.0.2 6s+ totally removed Apple Music. $15/Mo wasted. No longer can open music or music settings manually or via Siri.,347117,957222,AppleSupport,False,Wed Oct 11 13:03:30 +0000 2017,@347117 We've received your DM and will continue there.,,957223.0,957222,,
1132873,Hi. Can you fix the messages icon? https://t.co/lsjTI6EGVl,386951,1132872,AppleSupport,False,Sat Oct 14 17:22:00 +0000 2017,@386951 We're happy to help. Can you tell us what exactly is happening here on your homescreen? Thanks.,,1132873.0,1132872,,
1968318,Somebody needs to let me know what tf is up with iPhones and the letter “I️”. What is the “A ?” trash? @AppleSupport,458848,1968317,AppleSupport,False,Tue Oct 31 14:47:01 +0000 2017,"@458848 Are you experiencing an issue with this on your iPhone? If so, DM us the iOS version it's running. We'll go from there. https://t.co/GDrqU22YpT",,1968318.0,1968317,,
2142309,Crazy STILL hasn’t pushed an update for this keyboard bug 🤦‍♂️,123150,2142307,AppleSupport,False,Wed Nov 08 23:17:26 +0000 2017,@123150 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2142308,2142309.0,2142307,,
324284,"lost all my contacts, thank you very much @AppleSupport",193252,324283,AppleSupport,False,Sat Oct 07 15:07:03 +0000 2017,@193252 We'd be happy to assist with your contacts today. Send us a DM to get started. https://t.co/GDrqU22YpT,,324284.0,324283,,
1983889,I’ve tried both but it just doesn’t work,587222,1983891,AppleSupport,False,Wed Oct 18 20:14:27 +0000 2017,@587222 Let's take this to DM.  Which country are you located in? https://t.co/GDrqU22YpT,,1983889.0,1983891,,
925595,my phone isn’t updating what do i do,454768,1442800,AppleSupport,False,Mon Oct 16 19:10:00 +0000 2017,"@454768 We can help. How are you trying to update, Wi-Fi or iTunes? If you get an error message, let us know what it is.",1442801,925595.0,1442800,,
2291603,"Dear @115858 you need to do something about this A? garbage. I️ doubt anyone actually wants to type “A?” in their tweets, etc",665543,2291601,AppleSupport,False,Sun Nov 26 15:56:26 +0000 2017,@665543 Help is here. Have you been able to update to the latest version of iOS? Is your device experiencing the behavior or did you see another user with the issue?,2291602,2291603.0,2291601,,
898835,@115858 my calender app has been crashing for weeks now. I’ve updated the iOs but it still won’t let me scroll to the next month. Help??,333416,898834,AppleSupport,False,Sat Oct 21 04:05:30 +0000 2017,@333416 We want to help! What iOS device are you using? Do you have iOS 11.0.3 downloaded? Let us know in DM. https://t.co/GDrqU22YpT,,898835.0,898834,,
1896706,@115858 this update has ruined my phone 😠,565308,1896705,AppleSupport,False,Tue Oct 24 15:30:01 +0000 2017,@565308 We'd like to help! Send us a DM with the country that you are located in and we will continue from there. https://t.co/GDrqU22YpT,,1896706.0,1896705,,
1150591,ios 11 the worst 😭😭😭 makes my life harder,390757,1150589,AppleSupport,False,Sun Oct 15 00:33:00 +0000 2017,"@390757 Let's get your device running as normal. To get started, are you running iOS 11.0.3?",1150590,1150591.0,1150589,,
1120594,"Keep the fun going, you what? My battery only lasts about 2 hours",605525,2047482,AppleSupport,False,Wed Oct 18 23:27:30 +0000 2017,@605525 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,1120594.0,2047482,,
675396,It is yes,281078,675395,AppleSupport,False,Thu Oct 05 15:40:29 +0000 2017,@281078 Did these issues happen after you installed High Sierra? Please DM us your answer. https://t.co/GDrqU22YpT,,675396.0,675395,,
2679274,It moves automatically by itself and I don’t want that!!!,501443,2679273,AppleSupport,False,Tue Oct 31 15:13:37 +0000 2017,"@501443 Rest assured, the steps to turn off Auto-Brightness are listed here under ""About brightness levels"": https://t.co/bkqEVCrK2l",,2679274.0,2679273,,
561789,@115858 updates are draining my life with all of their problems 😫,251461,561788,AppleSupport,False,Sat Dec 02 22:57:28 +0000 2017,@251461 We're here to help. What device are you using? And can you tell us more about what you're experiencing?,,561789.0,561788,,
1860571,"Yes, weve tried on and off multiple times. Has only really occured since the update that was done to the device prior to the issue occuring",556175,1860570,AppleSupport,False,Thu Oct 19 16:57:01 +0000 2017,@556175 Thank you. We'd like to further look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,,1860571.0,1860570,,
994505,Currently on 11.0.3,355565,994507,AppleSupport,False,Sun Oct 22 17:32:00 +0000 2017,@355565 Thanks for clarifying that for us. Let's continue in DM so we may better assist you. https://t.co/GDrqU22YpT,,994505.0,994507,,
1159153,So I have all this to do my best in Saving battery life; it still justbcasually dies faster than usual &amp;I’ve had my phone less than 1y,392684,1159155,AppleSupport,False,Sun Oct 15 19:26:00 +0000 2017,@392684 Let's take a closer look into this with you. Send us a DM and we can start there. https://t.co/GDrqU22YpT,,1159153.0,1159155,,
2569413,Just gave my I.T virus to my producer. What the hell is going on with our phones??? #iphone @115858 @AppleSupport,728747,2569412,AppleSupport,False,Fri Nov 03 19:12:28 +0000 2017,@728747 Let's work on this together. Join us in DM and we'll get started. https://t.co/GDrqU22YpT,,2569413.0,2569412,,
627891,"after updating to iOS 11.0.3 almost all photos disappeared from my iPhone 6s. I’ve lost more than a year of my life, guys, help!!",268709,627890,AppleSupport,False,Wed Nov 22 15:24:30 +0000 2017,@268709 Hey there! Thank you for letting us know! Photos are very important and we want to make sure we can help locate them. Could you DM us and we can continue from there?,,627891.0,627890,,
369286,What's up with the media keys in #HighSierra ?? Pauses my quicklook and keeps my iTunes playing? @141075,203488,369285,AppleSupport,False,Sun Oct 08 22:06:24 +0000 2017,@203488 Hi there. Please send us a DM and tell us which Mac you're using. We'll meet you there to help out. https://t.co/GDrqU22YpT,,369286.0,369285,,
556161,just updated to 11.2. I don’t see Apple Pay in messages.,249914,556160,AppleSupport,False,Sat Dec 02 21:02:30 +0000 2017,@249914 We’d like to help. We suggest checking back with the following guide for when Apple Pay Cash will be available for non-beta users: https://t.co/yOAK6nZTo4,,556161.0,556160,,
1772563,Why can’t I️ type the letter I️?,532751,1772562,AppleSupport,False,Wed Nov 08 02:10:01 +0000 2017,@532751 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1772563.0,1772562,,
1744816,I had to remove the control slip sliders because they don’t work at all anymore.,526148,1744814,AppleSupport,False,Tue Nov 07 14:55:35 +0000 2017,@526148 Does restarting your Mac impact the layout and improve the functionality?,1744815,1744816.0,1744814,,
2352135,.updated OS yesterday &amp; now redirects go 2 blank web pages. 1st thought it was @115777 reader but happening w/other apps as well.  Why?,204748,2352133,AppleSupport,False,Mon Nov 13 18:16:29 +0000 2017,"@204748 We'd like to better understand what's happening to see how we can help. From what you said, you just updated to macOS High Sierra, is that right? Also, what exactly happens when you try browsing the internet in Safari after updating?",2352134,2352135.0,2352133,,
2131145,Apple need to fix dis too —&gt; I️ @AppleSupport,627216,2131143,AppleSupport,False,Wed Nov 08 20:03:00 +0000 2017,@627216 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,2131144,2131145.0,2131143,,
1760225,@115858 I found a bug in your software. When I flip my settings screen up from the bottom and turn off my WiFi ... https://t.co/YNdb4vC279,529785,1760224,AppleSupport,False,Tue Nov 07 23:38:29 +0000 2017,"@529785 Hey, there. We want to learn more about what's going on. Please send us a DM and we'll go from there. https://t.co/GDrqU22YpT",,1760225.0,1760224,,
2804382,Always great when the iCloud backup loses 2 months worth of photos. Wtf :-(,215300,2804381,AppleSupport,False,Wed Nov 22 02:18:53 +0000 2017,@215300 Photos are extremely important for helping us remember those precious moments in life. We definitely want to take a look into this with you. Check out this article here for help with missing photos: https://t.co/6F4UE9hI51 Reach us in DM if you need more help. https://t.co/GDrqU22YpT,,2804382.0,2804381,,
554775,Hey @115948 you are drunk! Should I email when charged €650 ? :) https://t.co/tWMLONoI6O,249490,554774,AppleSupport,False,Sat Dec 02 20:39:00 +0000 2017,@249490 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,554775.0,554774,,
1203501, https://t.co/NBxMQyxAlL,402727,1203503,AppleSupport,False,Wed Oct 25 15:02:20 +0000 2017,"@402727 Thanks for the screenshot. Are you experiencing this behavior in all apps, or only specific ones? Please DM us to proceed. https://t.co/GDrqU22YpT",,1203501.0,1203503,,
467345,@226249 I’m having the same issue. I’m using the latest iOS 11.1.2 on an iPhone 7.,226250,467347,AppleSupport,False,Fri Dec 01 13:49:00 +0000 2017,@226250 That does make notifications harder to read and not how we want you seeing them. Let's team up in DM and work on this. Does a restart of your iPhone change anything for the Notifications? https://t.co/GDrqU22YpT,,467345.0,467347,,
261770,@115858 the new update is affecting my iPhone 7 then my iPhone 6plus.,178335,261768,AppleSupport,False,Thu Oct 05 21:51:00 +0000 2017,@178335 We want to help. What issues are you experiencing with your devices? Send us a DM and let us know. https://t.co/GDrqU22YpT,261769,261770.0,261768,,
1449225,Alteady done all those things. Nothing helped,456288,1449227,AppleSupport,False,Thu Nov 02 18:36:37 +0000 2017,@456288 Is it just the Twitter app having this issue? Let us know in Direct Message. https://t.co/GDrqU22YpT,,1449225.0,1449227,,
148086,two times they send me this fake email to steal my account https://t.co/FQCTA1Jp83,149684,148085,AppleSupport,False,Fri Nov 24 14:56:29 +0000 2017,@149684 We understand the concerns with emails like this and we thank you for letting us know. Messages like these are a phishing attempt to gather your information. Check out https://t.co/LNMCdqt6fD for details and there are steps there to forward the email to us.,,148086.0,148085,,
2519384,Anyone else’s phones not loading anything and apps all crashing since the new @115858 update? Might also just be my provider @15093 @76404,717641,2519382,AppleSupport,False,Thu Nov 16 01:01:00 +0000 2017,@717641 We want to help. Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.,2519383,2519384.0,2519382,,
2519389,every time i screen record there’s never any sound when i rewatch the videos. what’s the problem?,717642,2519387,AppleSupport,False,Thu Nov 16 01:00:33 +0000 2017,@717642 We'd be happy to look into this with you. Could you please confirm for us what device you're having this issue on and what OS version it's running?,2519388,2519389.0,2519387,,
2036711,Nice updates @115858 I️ love texting in hieroglyphics 🙄,303713,2036710,AppleSupport,False,Mon Nov 06 23:57:00 +0000 2017,@303713 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2036711.0,2036710,,
1628499,Can @115858 please fix the glitch that happens everytime you type an I??? Like what is this I️,498527,1628498,AppleSupport,False,Sun Nov 05 15:38:26 +0000 2017,@498527 We'd like to help! Let's try the steps outlined in this article: https://t.co/xXaXeeSRt9,,1628499.0,1628498,,
1763051,"This is exactly what I did, and it didn’t work.",530439,1763053,AppleSupport,False,Tue Nov 07 22:02:00 +0000 2017,@530439 Got it! Send us a DM and we can continue there. https://t.co/GDrqU22YpT,,1763051.0,1763053,,
486234,No but it does not look right maybe the glass is the issue,230682,486235,AppleSupport,False,Sat Dec 02 03:42:53 +0000 2017,"@230682 OK if you're having some sort of issue with the screen since putting a screen protector on it, we'd recommend removing it.",,486234.0,486235,,
2298641,Fix your shit @AppleSupport. You've turned this charade into a meme https://t.co/uz7chZDmfa,667235,2298640,AppleSupport,False,Sun Nov 12 14:45:52 +0000 2017,"@667235 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",,2298641.0,2298640,,
1091323,"why are there SO many problems with the new iOS? Music stopping, wont play whilst on other apps, maps wont work without WiFi 😴",377487,1091322,AppleSupport,False,Mon Oct 23 23:25:27 +0000 2017,@377487 We'd love to help you sort these problems out! Which version of iOS 11 are you updated to?,1091320,1091323.0,1091322,,
1932765,"Why, when I take a screenshot, does it turn up blank??",575141,1932764,AppleSupport,False,Wed Oct 18 15:40:55 +0000 2017,@575141 We want to check this out. Send us a DM and we will go from there. https://t.co/GDrqU22YpT,,1932765.0,1932764,,
1020999,"my iPhone 6S running 11.03 now runs slowly, especially the UI. I reset settings.  what else can I do, ?",263680,1020998,AppleSupport,False,Sun Oct 22 22:46:53 +0000 2017,@263680 We'd like to help. Let's meet in DM to work this out. https://t.co/GDrqU22YpT,,1020999.0,1020998,,
1618289,"Dear, @115858 When are you gonna fix this 👉🏽 I️!!!!",496174,1618288,AppleSupport,False,Sun Nov 05 14:51:29 +0000 2017,"@496174 Hey Melissa, try the steps listed here: https://t.co/xXaXeeSRt9 If that doesn't work, send us a DM. https://t.co/GDrqU22YpT",,1618289.0,1618288,,
2287248,@115858 please fix your I️ glitch. I changes to I️ every time I️ type.,664547,2287247,AppleSupport,False,Sun Nov 12 02:03:50 +0000 2017,"@664547 We want to help you get things working smoothly. Have you had a chance to update to iOS 11.1.1 yet? If not, give that a try and DM us if you still have issues after that. https://t.co/GDrqU22YpT",,2287248.0,2287247,,
59599,my mac is stuck on mute.. please help me,129595,59598,AppleSupport,False,Wed Nov 01 20:51:29 +0000 2017,@129595 We want to help. What type of Mac computer do you have? Have you tried re-starting?,,59599.0,59598,,
2117310,So @115858 when are you gonna fix this issue... I️,624059,2117309,AppleSupport,False,Wed Nov 08 14:06:45 +0000 2017,@624059 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2117310.0,2117309,,
2552296,yes I have many more questions. Please see my attached image. https://t.co/03utdf9rdW,724992,2552298,AppleSupport,False,Mon Oct 30 16:10:56 +0000 2017,@724992 You'll be able to find helpful information here https://t.co/3zyMIIwK0O regarding AppleCare+ for the iPhone X.,,2552296.0,2552298,,
2609211,iPhone 7 Plus and yes iOS 11.0.3,425948,2609213,AppleSupport,False,Mon Oct 30 22:42:47 +0000 2017,@425948 OK.  Let's continue the conversation in DM.  Which country are you located in? https://t.co/GDrqU22YpT,2609214,2609211.0,2609213,,
2789170,iPhone 7 version 11.1.2,778551,2789172,AppleSupport,False,Tue Nov 21 20:09:29 +0000 2017,"@778551 Thanks for keeping us updated. Does this behavior happen consistently, or does it only happen sometimes? Is the entire screen affected, or just a portion? Let us know via a DM. We’ll keep moving forward from there. https://t.co/GDrqU22YpT",,2789170.0,2789172,,
2118463,Yooooo!! imma need y’all to tighten up with this update dude! Their  hasn’t  been more questions marks in my speech since ya boi was two years old bro! Y’all want to drop Iphone  8 and X how bout yall just update y’all phones please and thank you!! #hueysthoughts,624337,2118462,AppleSupport,False,Wed Nov 08 14:37:00 +0000 2017,@624337 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2118463.0,2118462,,
55103,"should I update my iPhone to 11.1 cause if I do my battery better last the whole day. My job depends on it, please advise",128493,55101,AppleSupport,False,Wed Nov 01 19:22:34 +0000 2017,@128493 We advise always to keep your device updated for the best expereince.,55102,55103.0,55101,,
2253524,"in iOS 11, how do I change my password for an email account? I've looked in Settings &gt; Accounts &amp; Passwords but I don't see any place for mail account passwords.",656468,2253523,AppleSupport,False,Sat Nov 11 03:07:27 +0000 2017,"@656468 While that isn't currently an option, we love suggestions! Please leave those for us here: https://t.co/eTPVYVFyd8 We can recommend going to the providers website and changing it there.",2253522,2253524.0,2253523,,
1527005,“could not activate iPhone” tried maybe 50 times now.  Any idea when activation servers will work?,474171,1527007,AppleSupport,False,Fri Nov 03 22:44:25 +0000 2017,@474171 Congrats on your new iPhone! Let's help. Try these steps here: https://t.co/ywHIZGN4Ac Let us know if the issue continues.,,1527005.0,1527007,,
407504,Hi. I just sent you a message. Thanks!,212133,407503,AppleSupport,False,Mon Oct 09 22:10:58 +0000 2017,@212133 Perfect. We got your DM and will continue working with you there!,,407504.0,407503,,
2558613,Why every time I️ out I️ Issa question mark @AppleSupport,594330,2558612,AppleSupport,False,Thu Nov 16 17:12:43 +0000 2017,@594330 Thanks for reaching out.  We know how important it is for your keyboard to respond as expected and we'll do everything we can to assist.  Have you had a chance to update to iOS 11.1.1?,,2558613.0,2558612,,
846958,I have iOS 11 but the problems were happening with iOS 10. It’s an iPhone 6 Plus. I keep my phone regularly updated too.,321294,846959,AppleSupport,False,Fri Oct 20 17:52:09 +0000 2017,"@321294 Thank you. Have you completed these steps? If not, give those a try, and DM the result. https://t.co/TpjqFp3jxD https://t.co/GDrqU22YpT",,846958.0,846959,,
1264631,@115858 — iPhone 8+ FaceTime is freezing &amp; acting funny on iOS 11.0.3. Wasn’t doing this until I upgraded to 0.3. 🤔🚮 #iphone8,416128,1264630,AppleSupport,False,Thu Oct 26 12:07:27 +0000 2017,@416128 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can help you there. https://t.co/GDrqU22YpT,,1264631.0,1264630,,
2134903,can you use an apple gift card credit to pay for apple music,628100,2134902,AppleSupport,False,Wed Nov 08 17:38:00 +0000 2017,"@628100 You can use iTunes and Apple Music Gift Cards. There's more info on valid payment methods here:

https://t.co/rfQVgAi9NC",,2134903.0,2134902,,
2777598,i keep getting this error message when i wanted to make a purchase . Help ! https://t.co/VL1vBh48HA,776011,2777597,AppleSupport,False,Tue Nov 21 15:41:30 +0000 2017,"@776011 We'll get you to the right place to get some help. Check out this link:
https://t.co/LGiyy7sjW4
If that doesn't seem to be helpful, you'll want to reach out to our team at the iTunes Store. Find out how here:
https://t.co/SDIe7UiyJN",,2777598.0,2777597,,
1765912,Aye @115858 ima need y’all to fix my I️ and change it back to a regular “ i “,531082,1765911,AppleSupport,False,Tue Nov 07 21:52:00 +0000 2017,@531082 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1765912.0,1765911,,
1408407,@115858  boy why the fuck all my (I’s) turn to super Mario prizes,406364,1408406,AppleSupport,False,Wed Nov 01 22:41:00 +0000 2017,@406364 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,,1408407.0,1408406,,
1542714,I️ updated my phone why the hell am I️ still seeing boxes and question marks ?,477940,1542713,AppleSupport,False,Fri Nov 03 23:06:28 +0000 2017,@477940 Let's get to the bottom of that! Send us a DM when you get a chance and we'll work on that with you: https://t.co/GDrqU22YpT,,1542714.0,1542713,,
1338068,Did I get a phone or not?? And why did I not get an email to complete it yet?? Help... @115858 https://t.co/j0h3op82yV,143655,1338066,AppleSupport,False,Fri Oct 27 14:55:34 +0000 2017,@143655 You'll want to keep an eye out for the email to complete your order &amp; use the included link to check the status.,1338067,1338068.0,1338066,,
2775994,Thankyou its been killing my battery,568869,2775996,AppleSupport,False,Tue Nov 21 15:54:00 +0000 2017,"@568869 You got it. Please reach out anytime! By the way, here is a great article with plenty of other tips designed to get the most out of your battery:
https://t.co/TpjqFp3jxD",2775997,2775994.0,2775996,,
2010290,"After IOS11 update in SE,5S,6,it had started to lag and take more time load apps than before. Plz provide update to solve it.",594445,2010287,AppleSupport,False,Sun Nov 05 03:41:00 +0000 2017,@594445  We can see this is an issue with having your devices lag after updating. Send us a DM with the full iOS version. We'll help. https://t.co/GDrqU22YpT,"2010288,2010289",2010290.0,2010287,,
2709994,"Dear Apple, I need you to place the do not disturb icon on the home screen. Currently I have no indication it’s on, unless I access the Control Center. @AppleSupport",152100,2709992,AppleSupport,False,Mon Nov 20 01:34:26 +0000 2017,"@152100 When Do Not Disturb is on, you will see a “Crescent Moon” icon in the status bar of your device. This article has additional information you can review as well: https://t.co/Gpgz6FvL5U us if you have any addtoinal questions. https://t.co/GDrqU22YpT",2709993,2709994.0,2709992,,
2453626,countless hours phoine and physical to resolve (not) issues with connectivity. Second iPhone 6plus again failed. I'm battered.,570211,2453625,AppleSupport,False,Sun Oct 29 18:59:00 +0000 2017,@570211 Thanks for reaching out! We’d like to take a closer look at this with you. Please use the DM link to share more details. https://t.co/GDrqU22YpT,,2453626.0,2453625,,
2346115,"Battery drains much quicker. Phone has turned off and on many times a day since upgrade. Some of my apps, ie CNBS , Netflix take a long time to load and update. Even with wifi.",223875,2346117,AppleSupport,False,Mon Nov 13 18:06:50 +0000 2017,@223875 Got it. Are you on iOS 11.1.1 or a different version?,2346118,2346115.0,2346117,,
847041,Accidentally updated to new iOS on a 5s. Battery life is now just ridiculously short. Can I reverse update?,282967,847043,AppleSupport,False,Fri Oct 20 18:42:01 +0000 2017,"@282967 If you go to Settings &gt; General &gt; About &gt; Version, which iOS version are you running?","847044,847045",847041.0,847043,,
1583024,And I’m using the iPhone 7,487215,1583027,AppleSupport,False,Sun Nov 05 00:24:00 +0000 2017,"@487215 We can assist. Check out our article for workaround steps, and DM us if this continues: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT",,1583024.0,1583027,,
522065,"hi @applesupport, i have upgrage my  iphone 5s to IOS 11.1.2 and the phone always loading and back to security code whe we try to an application, please help",240568,522062,AppleSupport,False,Sat Dec 02 04:06:00 +0000 2017,@240568 We're here for you. Let's see if we can get to the bottom of this together! Does this behavior only happen when trying to open a certain app; if so which app? Are you able to determine which security code it's asking for? https://t.co/GDrqU2kzhr,"522063,522064",522065.0,522062,,
2015126,This update is bogus making my phone stupid slow... Cmon @115858 #fixyourself,595870,2015125,AppleSupport,False,Sun Nov 05 19:08:00 +0000 2017,@595870 We're happy to help with your iPhone. Let us know which iPhone and version of iOS you're using via DM to get started. https://t.co/GDrqU22YpT,,2015126.0,2015125,,
1541946,"@115858 I'd like to knw that y is ur store at Virar, Mumbai, India selling I phone X at Rs.1,50,000 but will provide the bill of Rs.1,20,000",477760,1541945,AppleSupport,False,Fri Nov 03 22:55:27 +0000 2017,"@477760 Meet us in DM and fill us in in detail about this, then we can look in to it with you from there. https://t.co/GDrqU22YpT",,1541946.0,1541945,,
1909094,worse updates ever!! Making my phone freeze and drain battery faster - iphone7plus,568716,1909093,AppleSupport,False,Tue Oct 24 19:24:02 +0000 2017,"@568716 
We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT",,1909094.0,1909093,,
391734,"Yep, it’s definitely turned on. I’ve had no issues accessing my photos until I upgraded to iOS 11.",208753,391732,AppleSupport,False,Mon Oct 09 16:18:26 +0000 2017,@208753 Are you able to see and access the photos if you go to https://t.co/tmRhWEkIq4 and log in with your Apple ID and password?,391733,391734.0,391732,,
669244,why when i turn my WiFi off does it suddenly come back on?? Fix this.,279599,669243,AppleSupport,False,Thu Nov 30 20:01:00 +0000 2017,@279599 We'd love to help. Which device are you experiencing this issue on? Which version of software is being used on that device?,,669244.0,669243,,
1442787,? https://t.co/gZDw2dp2lF,454766,1442789,AppleSupport,False,Mon Oct 16 19:22:00 +0000 2017,"@454766 Perfect! Go ahead and delete the profile, restart your iPhone, then attempt the iOS 11 update again.",1442790,1442787.0,1442789,,
2691836,11.1.2 iPhone 6s Plus,612808,2691838,AppleSupport,False,Sun Nov 19 17:32:29 +0000 2017,@612808 Have you tried restarting your device and testing Siri?  Here’s how:  https://t.co/OWRDHWSt4h,2691839,2691836.0,2691838,,
414035,It says can’t connect to the server,213800,414034,AppleSupport,False,Tue Oct 10 01:29:32 +0000 2017,@213800 We'd like to take a further look at this with you. Please meet us in DM. https://t.co/GDrqU22YpT,,414035.0,414034,,
616288,Hey @115858 fix the issue with the new IOS 11 update draining my iPhone battery #pleaseandthankyou,266250,616286,AppleSupport,False,Wed Oct 04 15:59:27 +0000 2017,"@266250 Let us help out. So that we can gather some details about your iPhone, can you tell us which version of iOS 11 it’s on?",616287,616288.0,616286,,
1645083,"@502698 My apps don’t work, weird question marks pop up when I type. I️ didn’t pay 800 dollars for this shit. 😂",502697,1645082,AppleSupport,False,Mon Nov 06 01:40:30 +0000 2017,@502697 We'd like to help any way we can. What's the model you're using and the OS version installed? Which apps won't open?,,1645083.0,1645082,,
103168,Yes they are.  My iPad is as well and that one is still working normally.,138696,103170,AppleSupport,False,Thu Nov 30 18:48:00 +0000 2017,"@138696 On your iMac and MacBook, open Messages, then choose Messages &gt; Preferences. Click Accounts, then select your iMessage account. Do you have a check next to your phone number and email address? Is the same Apple ID being shown that you use with your iPhone?",103171,103168.0,103170,,
